Feature,Importance
Route_ID_1668,0.00082922436
Route_ID_1823,0.00082765036
Route_ID_1200,0.0008272397
Route_ID_4304,0.0008178913
Route_ID_7101,0.0008167957
Route_ID_1774,0.0008167421
Route_ID_3896,0.0008140771
Route_ID_197,0.0008138699
Route_ID_6049,0.000813027
Route_ID_3921,0.0008123375
Route_ID_8079,0.0008091406
Route_ID_3690,0.00080679037
Route_ID_2168,0.0008025723
Route_ID_1941,0.0008025662
Route_ID_8231,0.00080206664
Route_ID_942,0.0008000127
Route_ID_5037,0.000799053
Route_ID_2509,0.00079674675
Route_ID_287,0.0007966048
Route_ID_346,0.00079570385
Route_ID_1297,0.00079553906
Route_ID_7354,0.0007952476
Route_ID_999,0.00079446373
Route_ID_4810,0.00078798394
Route_ID_3221,0.00078522717
Route_ID_6000,0.00078286417
Route_ID_2922,0.0007790649
Route_ID_3800,0.0007780195
Route_ID_5698,0.00077541766
Route_ID_1310,0.0007715693
Route_ID_3645,0.00076978235
Route_ID_5391,0.00076973875
Route_ID_4841,0.00076891395
Route_ID_949,0.00076708634
Route_ID_8114,0.00076615304
Route_ID_2280,0.00076500303
Route_ID_994,0.00076362607
Route_ID_616,0.00076296116
Route_ID_668,0.0007609085
Route_ID_5865,0.00075940724
Route_ID_3771,0.0007571215
Route_ID_1538,0.0007557832
Route_ID_1942,0.00075521995
Route_ID_6039,0.0007546665
Route_ID_1754,0.0007527583
Route_ID_5233,0.0007526971
Route_ID_672,0.00075106137
Route_ID_2199,0.0007465111
Route_ID_111,0.000745036
Route_ID_3504,0.00074329006
Route_ID_310,0.0007426054
Route_ID_424,0.00074223557
Route_ID_4832,0.00074071815
Route_ID_800,0.0007401488
Route_ID_345,0.0007381373
Route_ID_3102,0.0007373522
Route_ID_3418,0.000735826
Route_ID_1911,0.00073462224
Route_ID_4726,0.00073106616
Route_ID_2053,0.00072945864
Route_ID_1283,0.00072784635
Route_ID_9667,0.0007271926
Route_ID_212,0.0007237961
Route_ID_2650,0.0007205288
Route_ID_1853,0.000718756
Route_ID_5688,0.0007186769
Route_ID_7058,0.00071557786
Route_ID_2520,0.0007139531
Route_ID_1794,0.00071326457
Route_ID_1008,0.00071145385
Route_ID_1363,0.0007092855
Route_ID_973,0.00070487446
Route_ID_773,0.0007041091
Route_ID_2078,0.00070061756
Route_ID_2200,0.00069747155
Route_ID_2692,0.00069741975
Route_ID_1480,0.000696694
Route_ID_2689,0.0006959941
Route_ID_1866,0.0006955097
Route_ID_1981,0.0006916479
Route_ID_1528,0.0006903074
Route_ID_256,0.00068533234
Route_ID_1040,0.0006843864
Route_ID_260,0.0006828615
Route_ID_1810,0.0006827213
Route_ID_3189,0.000680183
Route_ID_2567,0.00067978277
Route_ID_1585,0.00067708036
Route_ID_2185,0.0006757537
Route_ID_2986,0.0006748811
Route_ID_6278,0.00067472976
Route_ID_374,0.00067320786
Route_ID_4792,0.00067118084
Route_ID_8340,0.0006685935
Route_ID_6280,0.00066780223
Route_ID_13,0.00066602556
Route_ID_8959,0.000663196
Route_ID_3152,0.0006628755
Route_ID_5576,0.00066249777
Route_ID_3623,0.00066240376
Route_ID_8529,0.00065974594
Route_ID_3559,0.0006566002
Route_ID_4081,0.00065478304
Route_ID_2051,0.0006501731
Route_ID_151,0.00064991665
Route_ID_1763,0.0006431934
Route_ID_4202,0.0006423748
Route_ID_2162,0.0006420975
Route_ID_2407,0.0006419919
Route_ID_4256,0.0006401185
Route_ID_7783,0.0006394207
Route_ID_654,0.0006354806
Route_ID_3743,0.00063457765
Route_ID_5768,0.0006342202
Route_ID_3364,0.00063351705
Route_ID_7624,0.0006331478
Route_ID_3073,0.0006331079
Route_ID_3909,0.00062903843
Route_ID_589,0.00062691193
Route_ID_2841,0.00062481686
Route_ID_2208,0.0006245626
Route_ID_6233,0.0006224723
Route_ID_4289,0.00062165305
Route_ID_4369,0.00061799673
Route_ID_1150,0.00061620184
Route_ID_284,0.0006160028
Route_ID_4017,0.0006159183
Route_ID_3882,0.0006127839
Route_ID_7042,0.0006126209
Route_ID_6069,0.0006118507
Route_ID_2778,0.0006088874
Route_ID_1016,0.0006085493
Route_ID_1225,0.00060784986
Route_ID_1791,0.0006075598
Route_ID_1508,0.0006067363
Route_ID_5882,0.00060606963
Route_ID_3372,0.00060539565
Route_ID_710,0.000604663
Route_ID_9605,0.00060429657
Route_ID_5398,0.00059956807
Route_ID_1105,0.0005991965
Route_ID_177,0.0005969156
Route_ID_2984,0.0005933228
Route_ID_2704,0.0005924809
Route_ID_6467,0.0005913687
Route_ID_863,0.000587887
Route_ID_608,0.0005876329
Route_ID_142,0.00058317167
Route_ID_3691,0.000582865
Route_ID_231,0.0005825153
Route_ID_5778,0.00058174913
Route_ID_3830,0.0005805155
Route_ID_2944,0.0005779947
Route_ID_8007,0.0005775602
Route_ID_3967,0.00057600014
Route_ID_5465,0.0005755521
Route_ID_998,0.0005753969
Route_ID_6767,0.0005737257
Route_ID_302,0.0005708222
Route_ID_1553,0.0005695208
Route_ID_7995,0.000563932
Route_ID_1515,0.000562583
Route_ID_5572,0.0005610342
Route_ID_112,0.0005603903
Route_ID_6417,0.0005585292
Route_ID_4111,0.00055676955
Route_ID_9644,0.0005549682
Route_ID_871,0.0005548494
Route_ID_531,0.0005507261
Route_ID_2495,0.0005477383
Route_ID_7877,0.0005466781
Route_ID_2245,0.00054394326
Route_ID_676,0.0005422121
Route_ID_1618,0.00054201303
Route_ID_7695,0.00053821935
Route_ID_7139,0.00053460494
Route_ID_3091,0.00053453096
Route_ID_5911,0.00053434836
Route_ID_1440,0.0005331118
Route_ID_3448,0.00053119875
Route_ID_2300,0.0005304592
Route_ID_2937,0.0005300374
Route_ID_4326,0.00052890816
Route_ID_8495,0.00052864
Route_ID_4134,0.0005223134
Route_ID_3494,0.0005213984
Route_ID_4986,0.00051894435
Route_ID_2727,0.0005094656
Route_ID_2090,0.0005081607
Route_ID_4628,0.0005080018
Route_ID_44,0.00050791516
Route_ID_2485,0.0005056319
Route_ID_4157,0.0005055558
Route_ID_5564,0.0005036681
Route_ID_995,0.000501726
Route_ID_2745,0.0004966633
Route_ID_7475,0.0004953883
Route_ID_9650,0.0004931316
Route_ID_2587,0.0004902207
Route_ID_8625,0.00048968586
Route_ID_8910,0.00048633688
Route_ID_807,0.00048562884
Route_ID_3566,0.00047989085
Route_ID_4068,0.00047621853
Route_ID_7207,0.00047490833
Route_ID_732,0.00047258285
Route_ID_2799,0.00047187504
Route_ID_339,0.00046898666
Route_ID_8575,0.00046282212
Route_ID_7233,0.0004624056
Route_ID_6267,0.00046100988
Route_ID_2844,0.00045625772
Route_ID_4361,0.00045602306
Route_ID_2931,0.00045526077
Route_ID_3958,0.00045515347
Route_ID_6916,0.0004525641
Route_ID_6326,0.0004497377
Route_ID_4345,0.00044897254
Route_ID_5706,0.00044213538
Route_ID_97,0.00044205552
Route_ID_7412,0.000441023
Route_ID_4332,0.00043258886
Route_ID_7401,0.0004321742
Route_ID_8628,0.00043147148
Route_ID_4261,0.00042663445
Route_ID_643,0.00042527376
Route_ID_4799,0.0004248953
Route_ID_2227,0.00042371434
Route_ID_8967,0.0004232834
Route_ID_6891,0.0004075752
Route_ID_4839,0.00040743788
Route_ID_3679,0.00040242224
Route_ID_7717,0.00040023142
Route_ID_6371,0.0003968314
Route_ID_8302,0.00039245872
Route_ID_5984,0.00038141882
Route_ID_7576,0.0003607049
Route_ID_6289,0.00028616388
Route_ID_8733,0.00025026142
Route_ID_1913,0.00024011519
Route_ID_2847,0.00021593446
Route_ID_4745,0.00018763606
Route_ID_679,0.00016353356
Route_ID_6479,8.42297e-05
Route_ID_6137,8.366432e-05
Route_ID_8996,2.7864879e-05
Route_ID_3695,1.8237706e-05
Route_ID_6356,9.139076e-06
Route_ID_4212,1.1075871e-06
Route_ID_8018,0.0
Route_ID_7702,0.0
Route_ID_803,0.0
Route_ID_8073,0.0
Route_ID_8040,0.0
Route_ID_8039,0.0
Route_ID_7965,0.0
Route_ID_7824,0.0
Route_ID_1091,0.0
Route_ID_8014,0.0
Route_ID_7925,0.0
Route_ID_7833,0.0
Route_ID_7843,0.0
Route_ID_1043,0.0
Route_ID_906,0.0
Route_ID_930,0.0
Route_ID_913,0.0
Route_ID_1210,0.0
Route_ID_4362,0.0
Route_ID_7693,0.0
Route_ID_7384,0.0
Route_ID_1453,0.0
Route_ID_7172,0.0
Route_ID_1425,0.0
Route_ID_7213,0.0
Route_ID_7230,0.0
Route_ID_7232,0.0
Route_ID_1419,0.0
Route_ID_1326,0.0
Route_ID_7268,0.0
Route_ID_1307,0.0
Route_ID_7355,0.0
Route_ID_7407,0.0
Route_ID_7682,0.0
Route_ID_7459,0.0
Route_ID_7468,0.0
Route_ID_1286,0.0
Route_ID_7492,0.0
Route_ID_1279,0.0
Route_ID_7537,0.0
Route_ID_7588,0.0
Route_ID_778,0.0
Route_ID_1226,0.0
Route_ID_7637,0.0
Route_ID_1212,0.0
Route_ID_1228,0.0
Route_ID_714,0.0
Route_ID_8103,0.0
Route_ID_9011,0.0
Route_ID_9111,0.0
Route_ID_9139,0.0
Route_ID_9174,0.0
Route_ID_9182,0.0
Route_ID_9186,0.0
Route_ID_9239,0.0
Route_ID_9263,0.0
Route_ID_9281,0.0
Route_ID_9284,0.0
Route_ID_9320,0.0
Route_ID_514,0.0
Route_ID_9406,0.0
Route_ID_9412,0.0
Route_ID_9430,0.0
Route_ID_9433,0.0
Route_ID_9463,0.0
Route_ID_9537,0.0
Route_ID_9555,0.0
Route_ID_510,0.0
Route_ID_9627,0.0
Route_ID_502,0.0
Route_ID_459,0.0
Route_ID_422,0.0
Route_ID_9694,0.0
Route_ID_9706,0.0
Route_ID_9768,0.0
Route_ID_9799,0.0
Route_ID_9043,0.0
Route_ID_569,0.0
Route_ID_8105,0.0
Route_ID_8969,0.0
Route_ID_8106,0.0
Route_ID_745,0.0
Route_ID_8148,0.0
Route_ID_8157,0.0
Route_ID_8213,0.0
Route_ID_8219,0.0
Route_ID_1554,0.0
Route_ID_8264,0.0
Route_ID_707,0.0
Route_ID_8361,0.0
Route_ID_8399,0.0
Route_ID_8465,0.0
Route_ID_692,0.0
Route_ID_687,0.0
Route_ID_8594,0.0
Route_ID_8596,0.0
Route_ID_8624,0.0
Route_ID_600,0.0
Route_ID_8650,0.0
Route_ID_8706,0.0
Route_ID_8721,0.0
Route_ID_8755,0.0
Route_ID_8813,0.0
Route_ID_578,0.0
Route_ID_8916,0.0
Route_ID_572,0.0
Route_ID_8966,0.0
Route_ID_7104,0.0
Route_ID_6878,0.0
Route_ID_1589,0.0
Route_ID_5416,0.0
Route_ID_5155,0.0
Route_ID_5170,0.0
Route_ID_5222,0.0
Route_ID_5306,0.0
Route_ID_5314,0.0
Route_ID_3611,0.0
Route_ID_3575,0.0
Route_ID_5357,0.0
Route_ID_5372,0.0
Route_ID_3573,0.0
Route_ID_5393,0.0
Route_ID_3553,0.0
Route_ID_5444,0.0
Route_ID_5116,0.0
Route_ID_3500,0.0
Route_ID_5461,0.0
Route_ID_3435,0.0
Route_ID_5523,0.0
Route_ID_3378,0.0
Route_ID_3336,0.0
Route_ID_3296,0.0
Route_ID_5607,0.0
Route_ID_3256,0.0
Route_ID_3247,0.0
Route_ID_3217,0.0
Route_ID_3165,0.0
Route_ID_3708,0.0
Route_ID_5111,0.0
Route_ID_5852,0.0
Route_ID_4811,0.0
Route_ID_4531,0.0
Route_ID_4547,0.0
Route_ID_4553,0.0
Route_ID_4108,0.0
Route_ID_4104,0.0
Route_ID_4088,0.0
Route_ID_4074,0.0
Route_ID_4713,0.0
Route_ID_4069,0.0
Route_ID_4770,0.0
Route_ID_4061,0.0
Route_ID_4048,0.0
Route_ID_4045,0.0
Route_ID_3749,0.0
Route_ID_4836,0.0
Route_ID_3988,0.0
Route_ID_4858,0.0
Route_ID_3966,0.0
Route_ID_4923,0.0
Route_ID_4924,0.0
Route_ID_4942,0.0
Route_ID_4966,0.0
Route_ID_3953,0.0
Route_ID_5005,0.0
Route_ID_3918,0.0
Route_ID_3890,0.0
Route_ID_3159,0.0
Route_ID_3093,0.0
Route_ID_1614,0.0
Route_ID_6616,0.0
Route_ID_6338,0.0
Route_ID_6358,0.0
Route_ID_2147,0.0
Route_ID_2079,0.0
Route_ID_2049,0.0
Route_ID_1930,0.0
Route_ID_6431,0.0
Route_ID_1859,0.0
Route_ID_1857,0.0
Route_ID_6473,0.0
Route_ID_6531,0.0
Route_ID_6605,0.0
Route_ID_6653,0.0
Route_ID_6304,0.0
Route_ID_1795,0.0
Route_ID_1739,0.0
Route_ID_1717,0.0
Route_ID_1672,0.0
Route_ID_1629,0.0
Route_ID_6904,0.0
Route_ID_6913,0.0
Route_ID_6927,0.0
Route_ID_6948,0.0
Route_ID_6982,0.0
Route_ID_6997,0.0
Route_ID_7016,0.0
Route_ID_6332,0.0
Route_ID_2290,0.0
Route_ID_3087,0.0
Route_ID_2770,0.0
Route_ID_5890,0.0
Route_ID_5892,0.0
Route_ID_3083,0.0
Route_ID_2956,0.0
Route_ID_5945,0.0
Route_ID_5952,0.0
Route_ID_5963,0.0
Route_ID_5980,0.0
Route_ID_5997,0.0
Route_ID_2868,0.0
Route_ID_6004,0.0
Route_ID_6005,0.0
Route_ID_2723,0.0
Route_ID_2411,0.0
Route_ID_6040,0.0
Route_ID_6046,0.0
Route_ID_2659,0.0
Route_ID_6067,0.0
Route_ID_2503,0.0
Route_ID_6157,0.0
Route_ID_6165,0.0
Route_ID_6186,0.0
Route_ID_6196,0.0
Route_ID_2447,0.0
Route_ID_6250,0.0
Route_ID_2423,0.0
Route_ID_9850,0.0
