Feature,Importance
Route_ID_887,0.0
Route_ID_717,0.0
Route_ID_720,0.0
Route_ID_748,0.0
Route_ID_749,0.0
Route_ID_4730,0.0
Route_ID_834,0.0
Route_ID_870,0.0
Route_ID_967,0.0
Route_ID_968,0.0
Route_ID_7771,0.0
Route_ID_7821,0.0
Route_ID_7822,0.0
Route_ID_8557,0.0
Route_ID_8563,0.0
Route_ID_8565,0.0
Route_ID_8120,0.0
Route_ID_8587,0.0
Route_ID_8588,0.0
Route_ID_8591,0.0
Route_ID_8385,0.0
Route_ID_8406,0.0
Route_ID_8424,0.0
Route_ID_8432,0.0
Route_ID_8449,0.0
Route_ID_8582,0.0
Route_ID_8140,0.0
Route_ID_8001,0.0
Route_ID_8004,0.0
Route_ID_8015,0.0
Route_ID_8020,0.0
Route_ID_8052,0.0
Route_ID_8071,0.0
Route_ID_8073,0.0
Route_ID_918,0.0
Route_ID_7842,0.0
Route_ID_7853,0.0
Route_ID_7855,0.0
Route_ID_7882,0.0
Route_ID_7925,0.0
Route_ID_7939,0.0
Route_ID_8000,0.0
Route_ID_892,0.0
Route_ID_7837,0.0
Route_ID_2467,0.0
Route_ID_2354,0.0
Route_ID_2362,0.0
Route_ID_2363,0.0
Route_ID_2369,0.0
Route_ID_2382,0.0
Route_ID_2386,0.0
Route_ID_2408,0.0
Route_ID_4902,0.0
Route_ID_3216,0.0
Route_ID_3235,0.0
Route_ID_3236,0.0
Route_ID_3238,0.0
Route_ID_3239,0.0
Route_ID_3187,0.0
Route_ID_3194,0.0
Route_ID_3195,0.0
Route_ID_3211,0.0
Route_ID_2581,0.0
Route_ID_2662,0.0
Route_ID_2664,0.0
Route_ID_2476,0.0
Route_ID_2500,0.0
Route_ID_2510,0.0
Route_ID_2516,0.0
Route_ID_2518,0.0
Route_ID_2466,0.0
Route_ID_2530,0.0
Route_ID_2548,0.0
Route_ID_2410,0.0
Route_ID_2416,0.0
Route_ID_2444,0.0
Route_ID_2450,0.0
Route_ID_2460,0.0
Route_ID_2462,0.0
Route_ID_2521,0.0
Route_ID_3512,0.0
Route_ID_3549,0.0
Route_ID_3550,0.0
Route_ID_3555,0.0
Route_ID_3341,0.0
Route_ID_3344,0.0
Route_ID_3347,0.0
Route_ID_3356,0.0
Route_ID_3200,0.0
Route_ID_3390,0.0
Route_ID_3456,0.0
Route_ID_3300,0.0
Route_ID_3307,0.0
Route_ID_3331,0.0
Route_ID_3332,0.0
Route_ID_3339,0.0
Route_ID_3340,0.0
Route_ID_3387,0.0
Route_ID_3203,0.0
Route_ID_3210,0.0
Route_ID_3050,0.0
Route_ID_3052,0.0
Route_ID_3065,0.0
Route_ID_3113,0.0
Route_ID_3137,0.0
Route_ID_3171,0.0
Route_ID_3497,0.0
Route_ID_3186,0.0
Route_ID_2666,0.0
Route_ID_2692,0.0
Route_ID_2697,0.0
Route_ID_2744,0.0
Route_ID_3029,0.0
Route_ID_3474,0.0
Route_ID_3476,0.0
Route_ID_3185,0.0
Route_ID_9780,0.0
Route_ID_9134,0.0
Route_ID_9135,0.0
Route_ID_9140,0.0
Route_ID_9147,0.0
Route_ID_9153,0.0
Route_ID_9183,0.0
Route_ID_8843,0.0
Route_ID_2580,0.0
Route_ID_8941,0.0
Route_ID_8990,0.0
Route_ID_8992,0.0
Route_ID_9069,0.0
Route_ID_9132,0.0
Route_ID_549,0.0
Route_ID_8686,0.0
Route_ID_8694,0.0
Route_ID_8931,0.0
Route_ID_3,0.0
Route_ID_5,0.0
Route_ID_7,0.0
Route_ID_10,0.0
Route_ID_13,0.0
Route_ID_24,0.0
Route_ID_26,0.0
Route_ID_31,0.0
Route_ID_9279,0.0
Route_ID_48,0.0
Route_ID_79,0.0
Route_ID_111,0.0
